共同犯罪,习题,"甲、乙二人系某厂锅炉工。一天，甲的朋友多次打电话催其赴约，但离交班时间还有15分钟。甲心想，乙一直以来都是提前15分钟左右来接班，今天也快来了。于是，在乙到来之前，甲就离开了岗位。恰巧乙这天也有要事。乙心想，平时都是我去后甲才离开，今天迟去15分钟左右，甲不会有什么意见的。于是，乙过了正常交接班时间15分钟左右才赶到岗位。结果，由于无人看管，致使锅炉发生爆炸，损失惨重。甲、乙的行为：A.属共同犯罪
B.属共同过失犯罪
C.各自构成故意犯罪
D.应按照甲、乙所犯的罪分别处罚"
共同犯罪,习题,"甲、乙夫妇因8岁的儿子严重残疾，生活完全不能自理而非常痛苦。一天，甲往儿子要喝的牛奶里放入“毒鼠强”时被乙看到，乙说：“这是毒药吧，你给他喝呀？”见甲不说话，乙叹了口气后就走开了。毒死儿子后，甲、乙二人一起掩埋尸体并对外人说儿子因病而死。关于甲、乙行为的定性，下列哪一选项是正确的？A．甲与乙构成故意杀人的共同犯罪
B．甲构成故意杀人罪，乙构成包庇罪
C．甲构成故意杀人罪，乙构成遗弃罪
D．甲构成故意杀人罪，乙无罪"
共同犯罪,习题,"关于共同犯罪和认识错误，下列选项正确的是？A．乙对丙实施杀害行为后，甲来到现场。甲误以为乙已杀死丙，帮助乙毁灭尸体，将尸体投入江中。经鉴定，丙系溺水身亡，甲不构成帮助毁灭证据罪
B．甲误以为乙利用网络实施诈骗，实施了帮助行为。实际上，乙利用网络传播淫秽视频。甲构成帮助信息网络犯罪活动罪
C．甲误以为乙正在对丙实施抢劫，进而对乙实施了帮助行为，实际上乙是对丙实施了敲诈勒索，甲成立敲诈勒索共犯
D．甲误以为乙具有刑事责任能力，而教唆乙杀人，乙接受并实施了杀人行为，但实际上，乙无刑事责任能力。甲不成立故意杀人罪的教唆犯"
共同犯罪,习题,"甲、乙共谋行抢。甲在偏僻巷道的出口望风，乙将路人丙的书包（内有现金一万元）一把夺下转身奔逃，丙随后追赶，欲夺回书包。甲在丙跑过巷道口时突然伸腿将丙绊倒，丙倒地后摔成轻伤，甲、乙乘机逃脱。甲、乙的行为构成何罪？A．甲、乙均构成抢夺罪
B．甲、乙均构成抢劫罪
C．甲构成抢劫罪，乙构成抢夺罪
D．甲构成故意伤害罪，乙构成抢夺罪"
共同犯罪,习题,"关于共同犯罪的判断，下列哪些选项是正确的？A.甲教唆赵某入户抢劫，但赵某接受教唆后实施拦路抢劫。甲是抢劫罪的共犯
B.乙为吴某入户盗窃望风，但吴某入户后实施抢劫行为。乙是盗窃罪的共犯
C.丙以为钱某要杀害他人为其提供了杀人凶器，但钱某仅欲伤害他人而使用了丙提供的凶器。丙对钱某造成的伤害结果不承担责任
D.丁知道孙某想偷车，便将盗车钥匙给孙某，后又在孙某盗车前要回钥匙，但孙某用其它方法盗窃了轿车。丁对孙某的盗车结果不承担责任"
共同犯罪,习题,"甲、乙、丙共谋要""狠狠教训一下""他们共同的仇人丁。到丁家后，甲在门外望风，乙、丙进屋打丁。但当时只有丁的好友田某在家，乙、丙误把体貌特征和丁极为相似的田某当作是丁进行殴打，遭到田某强烈抵抗和辱骂，二人分别举起板凳和花瓶向田某头部猛击，将其当场打死。关于本案的处理，下列哪些判断是正确的？A．甲、乙、丙构成共同犯罪
B．甲、乙、丙均成立故意杀人罪
C．甲不需要对田的死亡后果负责
D．甲成立故意伤害罪"
共同犯罪,习题,"甲、乙共谋伤害丙，进而共同对丙实施伤害行为，导致丙身受一处重伤，但不能查明该重伤由谁的行为引起。对此，下列哪些说法是错误的:A.由于证据不足，甲、乙均无罪
B.由于证据不足，甲、乙成立故意伤害（轻伤）罪的共犯，但都不对丙的重伤负责
C.由于证据不足，认定甲、乙成立过失致人重伤罪较为合适
D.甲、乙成立故意伤害（重伤）罪的共犯"
共同犯罪,习题,"关于共同犯罪的论述，下列哪一选项是正确的？A.甲为劫财将陶某打成重伤，陶某拼死反抗。张某路过，帮甲掏出陶某随身财物。2人构成共犯，均须对陶某的重伤结果负责
B.乙明知黄某非法种植毒品原植物，仍按黄某要求为其收取毒品原植物的种子。2人构成非法种植毒品原植物罪的共犯
C.丙明知李某低价销售的汽车系盗窃所得，仍向李某购买该汽车。2人之间存在共犯关系
D.丁系国家机关负责人，召集领导层开会，决定以单位名义将国有资产私分给全体职工。丁和职工之间存在共犯关系"
共同犯罪,习题,"甲知道乙计划前往丙家抢劫，为帮助乙取得财物，便暗中先赶到丙家，将丙打昏后离去（丙受轻伤）。乙来到丙家时，发现丙已昏迷，以为是丙疾病发作晕倒，遂从丙家取走价值 5 万元的财物。关于本案的分析，下列哪些选项是正确的？A.若承认片面共同正犯，甲对乙的行为负责，对甲应以抢劫罪论处，对乙以盗窃罪论处
B.若承认片面共同正犯，根据部分实行全部责任原则，对甲、乙二人均应以抢劫罪论处
C.若否定片面共同正犯，甲既构成故意伤害罪，又构成盗窃罪，应从一重罪论处
D.若否定片面共同正犯，乙无须对甲的故意伤害行为负责，对乙应以盗窃罪论处"
罪数,习题,"关于结果加重犯，下列哪一选项是正确的？A.故意杀人包含了故意伤害，故意杀人罪实际上是故意伤害罪的结果加重犯
B.强奸罪、强制猥亵罪的犯罪客体相同，强奸、强制猥亵行为致妇女重伤的，均成立结果加重犯
C.甲将乙拘禁在宾馆20楼，声称只要乙还债就放人。乙无力还债，深夜跳楼身亡。甲的行为不成立非法拘禁罪的结果加重犯 
D.甲以胁迫手段抢劫乙时，发现仇人丙路过，于是立即杀害丙。甲在抢劫过程中杀害他人，因抢劫致人死亡包括故意致人死亡，故甲成立抢劫致人死亡的结果加重犯"
罪数,习题,"甲承租乙的房屋后，伪造身份证与房产证交与中介公司，中介公司不知有假，为其售房给不知情的丙，甲获款300万元。关于本案，下列哪一选项是错误的？A.甲的行为触犯了伪造居民身份证罪与伪造国家机关证件罪，同时是诈骗罪的教唆犯
B.甲是诈骗罪、伪造居民身份证罪与伪造国家机关证件罪的正犯
C.伪造居民身份证罪、伪造国家机关证件罪与诈骗罪之间具有牵连关系
D.由于存在牵连关系，对甲的行为应以诈骗罪从重处罚"
罪数,习题,"对下列哪一情形应当实行数罪并罚？A．在走私普通货物、物品过程中，以暴力、威胁方法抗拒缉私的
B．在走私毒品过程中，以暴力方法抗拒检查，情节严重的
C．在组织他人偷越国（边）境过程中，以暴力方法抗拒检查的
D．在运送他人偷越国（边）境过程中，以暴力方法抗拒检查的"
罪数,习题,"关于罪数判断，下列哪一选项是正确的？A.冒充警察招摇撞骗，骗取他人财物的，适用特别法条以招摇撞骗罪论处
B.冒充警察实施抢劫，同时构成抢劫罪与招摇撞骗罪，属于想象竞合犯，从一重罪论处
C.冒充军人进行诈骗，同时构成诈骗罪与冒充军人招摇撞骗罪的，从一重罪论处
D.冒充军人劫持航空器的，成立冒充军人招摇撞骗罪与劫持航空器罪，实行数罪并罚"
罪数,习题,"关于危害结果，下列哪一选项是正确的？A.危害结果是所有具体犯罪的构成要件要素
B.抽象危险是具体犯罪构成要件的危害结果
C.以杀死被害人的方法当场劫取财物的，构成抢劫罪的结果加重犯
D.骗取他人财物致使被害人自杀身亡的，成立诈骗罪的结果加重犯"
罪数,习题,"关于罪数的判断，下列哪一选项是正确的？A.甲为冒充国家机关工作人员招摇撞骗而盗窃国家机关证件，并持该证件招摇撞骗。甲成立盗窃国家机关证件罪和招摇撞骗罪，数罪并罚
B.乙在道路上醉酒驾驶机动车，行驶 20 公里后，不慎撞死路人张某。因已发生实害结果，乙不构成危险驾驶罪，仅构成交通肇事罪
C.丙以欺诈手段骗取李某的名画。李某发觉受骗，要求丙返还，丙施以暴力迫使李某放弃。丙构成诈骗罪与抢劫罪，数罪并罚
D.已婚的丁明知杨某是现役军人的配偶，却仍然与之结婚。丁构成重婚罪与破坏军婚罪的想象竞合犯"
罪数,习题,"关于罪数的判断，下列说法正确的是？A.二人以上轮奸是“以暴力胁迫或其他手段强奸妇女”的加重规定，而不是特别罪名
B.将盗窃的仿真品（价值4000元）冒充真品古董卖给第三人，是不可罚的事后行为 
C.钱某两次入户抢劫、一次持枪抢劫，触犯了两个不同加重犯，应数罪并罚 
D.周某抢劫陈某后，担心暴露，故意杀害了陈某，构成抢劫致人死亡和故意杀人的想象竞合"
罪数,习题,"下列哪些情形属于吸收犯？A.制造枪支、弹药后又持有、私藏所制造的枪支、弹药的
B.盗窃他人汽车后，谎称所盗汽车为自己的汽车出卖他人的
C.套取金融机构信贷资金后又高利转贷他人的
D.制造毒品后又持有该毒品的"
罪数,习题,"下列哪些犯罪行为，应按数罪并罚的原则处理？A.拐卖妇女又奸淫被拐卖妇女
B.司法工作人员枉法裁判又构成受贿罪
C.参加黑社会性质组织又杀人
D.组织他人偷越国边境又强奸被组织人"
罪数,习题,"关于结果加重犯的判断，下列哪些选项是正确的？A.甲把欠钱不还的徐毛毛捆绑后装进自己汽车的后备箱内，正准备开车出发时，旁边的肖某倒车不慎撞到甲的后备箱，导致徐毛毛当场死亡。甲不属于非法拘禁致人死亡
B.乙在湖边以伤害的故意使用木棍击打小孟，小孟在逃跑过程中跌落深水中被淹死。乙构成故意伤害致人死亡
C.丙以伤害的故意用木棍击打蒋某的头部，后丙不小心将蒋某撞倒在水泥地上，蒋某头部被磕到，蒋某死亡，无法查明是丙先前的棍子击打导致的蒋某死亡还是蒋某摔倒磕到头而死亡。丙不构成故意伤害致人死亡
D.丁、徐某、刘某三人共同抢劫吴某，吴某拼命反抗，徐某拿起刀向吴某砍去，不慎砍中丁，导致丁死亡，吴某趁乱逃离现场。徐某不属于抢劫致人死亡"
罪数,习题,"关于罪数的说法，下列哪一选项是错误的？A．甲在车站行窃时盗得一提包，回家一看才发现提包内仅有一支手枪。因为担心被人发现，甲便将手枪藏在浴缸下。甲非法持有枪支的行为，不属于不可罚的事后行为
B．乙抢夺他人手机，并将该手机变卖，乙的行为构成抢夺罪和掩饰、隐瞒犯罪所得罪，应当数罪并罚
C．丙非法行医3年多，导致1人死亡、1人身体残疾。丙的行为既是职业犯，也是结果加重犯
D．丁在绑架过程中，因被害人反抗而将其杀死，对丁不应当以绑架罪和故意杀人罪实行并罚"
罪数,习题,"关于罪数的认定，下列哪些选项是错误的？A.引诱幼女卖淫后，又容留该幼女卖淫的，应认定为引诱、容留卖淫罪
B.既然对绑架他人后故意杀害他人的不实行数罪并罚，那么对绑架他人后伤害他人的就更不能实行数罪并罚
C.发现盗得的汽车质量有问题而将汽车推下山崖的，成立盗窃罪与故意毁坏财物罪，应当实行并罚
D.明知在押犯脱逃后去杀害证人而私放，该犯果真将证人杀害的，成立私放在押人员罪与故意杀人罪，应当实行并罚"
罪数,习题,"关于想象竞合犯的认定，下列哪些选项是错误的？A.甲向乙购买危险物质，商定4000元成交。甲先后将2000元现金和4克海洛因（折抵现金2000元）交乙后收货。甲的行为成立非法买卖危险物质罪与贩卖毒品罪的想象竞合犯，从一重罪论处
B.甲女、乙男分手后，甲向乙索要青春补偿费未果，将其骗至别墅，让人看住乙。甲给乙母打电话，声称如不给30万元就准备收尸。甲成立非法拘禁罪和绑架罪的想象竞合犯，应以绑架罪论处
C.甲为劫财在乙的茶水中投放2小时后起作用的麻醉药，随后离开乙家。2小时后甲回来，见乙不在（乙喝下该茶水后因事外出），便取走乙2万元现金。甲的行为成立抢劫罪与盗窃罪的想象竞合犯
D.国家工作人员甲收受境外组织的3万美元后，将国家秘密非法提供给该组织。甲的行为成立受贿罪与为境外非法提供国家秘密罪的想象竞合犯"
罪数,习题,"关于罪数的认定，下列哪些选项是正确的？A．甲使用暴力强迫赵某与自己进行商品交易，造成赵某重伤。对甲的行为应以故意伤害罪与强迫交易罪实行并罚
B．乙借用李某的摩托车后藏匿不想归还。李某要求归还时，乙谎称摩托车被盗。乙欺骗李某的行为不单独构成诈骗罪
C．丙为杀人而盗窃枪支，未及实施杀人行为而被抓获，丙的行为构成故意杀人（预备）罪与盗窃枪支罪的想象竞合犯
D．丁盗窃信用卡并使用的行为，属于盗窃罪与信用卡诈骗罪的吸收犯"
罪数,习题,"关于罪数，下列哪些选项是正确的（不考虑数额或情节）？A.甲使用变造的货币购买商品，触犯使用假币罪与诈骗罪，构成想象竞合犯
B.乙走私毒品，又走私假币构成犯罪的，以走私毒品罪和走私假币罪实行数罪并罚
C.丙先后三次侵入军人家中盗窃军人制服，后身穿军人制服招摇撞骗。对丙应按牵连犯从一重罪处罚
D.丁明知黄某在网上开设赌场，仍为其提供互联网接入服务。丁触犯开设赌场罪与帮助信息网络犯罪活动罪，构成想象竞合犯"
罪数,习题,"关于法条关系，下列哪一选项是正确的（不考虑数额）？A.即使认为盗窃与诈骗是对立关系，一行为针对同一具体对象（同一具体结果）也完全可能同时触犯盗窃罪与诈骗罪
B.即使认为故意杀人与故意伤害是对立关系，故意杀人罪与故意伤害罪也存在法条竞合关系
C.如认为法条竞合仅限于侵害一犯罪客体的情形，冒充警察骗取数额巨大的财物时，就会形成招摇撞骗罪与诈骗罪的法条竞合
D.即便认为贪污罪和挪用公款罪是对立关系，若行为人使用公款赌博，在不能查明其是否具有归还公款的意思时，也能认定构成挪用公款罪"
罪数,习题,"甲花4万元收买被拐卖妇女周某做智障儿子的妻子，周某不从，伺机逃走。甲为避免人财两空，以3万元将周某出卖。（事实一）
乙收买周某，欲与周某成为夫妻，周某不从，乙多次暴力强行与周某发生性关系。（事实二）
不久，周某谎称怀孕要去医院检查，乙信以为真，周某乘机逃走向公安机关报案。警察丙带人先后抓获了甲、乙。讯问中，乙仅承认收买周某，拒不承认强行与周某发生性关系。丙恼羞成怒，当场将乙的一只胳膊打成重伤。乙大声呻吟，丙以为其佯装受伤不予理睬。（事实三）
关于事实三的定性，下列选项正确的是？A.丙行为是刑讯逼供的结果加重犯
B.对丙行为应以故意伤害罪从重处罚
C.对丙行为应以刑讯逼供罪与过失致人重伤罪实行并罚
D.对丙行为应以刑讯逼供罪和故意伤害罪实行并罚"
罪数,习题,"下列哪些情形不能数罪并罚？A.投保人甲，为了骗取保险金杀害被保险人
B.十五周岁的甲，盗窃时拒捕杀死被害人
C.司法工作人员甲，刑讯逼供致被害人死亡
D.运送他人偷越边境的甲，遇到检查将被运送人推进大海溺死"
刑罚的体系,习题,"甲与乙女恋爱。乙因甲伤残提出分手，甲不同意，拉住乙不许离开，遭乙痛骂拒绝。甲绝望大喊：“我得不到你，别人也休想”，连捅十几刀，致乙当场惨死。甲逃跑数日后，投案自首，有悔罪表现。关于本案的死刑适用，下列哪一说法符合法律实施中的公平正义理念？A.根据《刑法》规定，当甲的杀人行为被评价为“罪行极其严重”时，可判处甲死刑
B.从维护《刑法》权威考虑，无论甲是否存在从轻情节，均应判处甲死刑
C.甲轻率杀人，为严防效尤，即使甲自首悔罪，也应判处死刑立即执行
D.应当充分考虑并尊重网民呼声，以此决定是否判处甲死刑立即执行"
刑罚的体系,习题,"《刑法》第49条规定：____的时候不满18周岁的人和____的时候怀孕的妇女，不适用死刑。____的时候已满75周岁的人，不适用死刑，但____的除外。下列哪一选项与题干空格内容相匹配？A.犯罪——审判——犯罪——故意犯罪致人死亡
B.审判——审判——犯罪——故意犯罪致人死亡
C.审判——审判——审判——以特别残忍手段致人死亡
D.犯罪——审判——审判——以特别残忍手段致人死亡"
刑罚的体系,习题,"审判的时候怀孕的妇女依法不适用死刑。对这一规定的理解，下列哪一选项是错误的？A．关押期间人工流产的，属于审判的时候怀孕的妇女
B．关押期间自然流产的，属于审判的时候怀孕的妇女
C．不适用死刑，是指不适用死刑立即执行但可适用死缓
D．不适用死刑，既包括不适用死刑立即执行，也包括不适用死缓"
刑罚的体系,习题,"甲在一刑事附带民事诉讼中，被法院依法判处罚金并赔偿被害人损失，但甲的财产不足以全部支付罚金和承担民事赔偿。下列关于如何执行本案判决的表述哪一项是正确的？A.刑事优先，应当先执行罚金
B.应当先承担民事赔偿责任
C.按比例执行罚金和承担民事赔偿责任
D.承担民事赔偿责任后减免罚金"
刑罚的体系,习题,"刑法分则某条文规定：犯A罪的，“处三年以下有期徒刑，并处或者单处罚金”。被告人犯A罪，但情节较轻，且其身无分文。对此，下列哪一判决符合该条规定？A.甲法官以被告人身无分文为由，判处有期徒刑6个月
B.乙法官以被告人身无分文且犯罪情节较轻为由，判处有期徒刑1年，缓期2年执行
C.丙法官以被告人的犯罪情节较轻为由，判处拘役3个月
D.丁法官以被告人的犯罪情节较轻为由，判处罚金1000元"
刑罚的体系,习题,"《刑法》第64条前段规定：“犯罪分子违法所得的一切财物，应当予以追缴或者责令退赔”。关于该规定的适用，下列哪一选项是正确的？A.甲以赌博为业，但手气欠佳输掉200万元。输掉的200万元属于赌资，应责令甲全额退赔
B.乙挪用公款炒股获利500万元用于购买房产（案发时贬值为300万元），应责令乙退赔500万元
C.丙向国家工作人员李某行贿100万元。除向李某追缴100万元外，还应责令丙退赔100万元
D.丁与王某共同窃取他人财物30万元。因二人均应对30万元负责，故应向二人各追缴30万元"
刑罚的体系,习题,"下列关于刑期起算的哪些选项是正确的？A．管制、拘役的刑期，从判决执行之日起计算
B．有期徒刑的刑期，从判决确定之日起计算
C．死刑缓期执行减为有期徒刑的刑期，从死刑缓期执行期满之日起计算
D．附加剥夺政治权利的刑期，从徒刑、拘役执行完毕之日或者从假释期满之日起计算"
刑罚的体系,习题,"下列关于剥夺政治权利附加刑如何执行问题的说法哪些是正确的？A.被判处无期徒刑的罪犯，一般要剥夺政治权利，其刑期与主刑一样，同时执行
B.被判处有期徒刑的罪犯，被剥夺政治权利的，从有期徒刑执行完毕或假释之日起，执行剥夺政治权利附加刑
C.被判处拘役的罪犯，被剥夺政治权利的，从拘役执行完毕之日起，执行剥夺政治权利附加刑
D.被判处管制的罪犯，被剥夺政治权利的，附加刑与主刑刑期相等，同时执行"
刑罚的体系,习题,"依据法律规定，在管制的判决和执行方面，下列说法哪些是不正确的？A.管制的期限为3个月以上2年以下，数罪并罚时不得超过3年
B.被判处管制的犯罪分子，由公安机关执行
C.对于被判处管制的犯罪分子，在劳动中应酌量发给报酬
D.管制的刑期从判决执行之日起计算，判决执行以前先行羁押的，羁押一日折抵刑期一日"
刑罚的体系,习题,"下列有关剥夺政治权利的说法，哪些是正确的？A.刑法总则规定，对于故意杀人、强奸等严重破坏社会秩序的犯罪分子，可以附加剥夺政治权利。因此，对于严重盗窃、故意重伤等犯罪分子，也可以附加剥夺政治权利
B.附加剥夺政治权利的刑期，从主刑执行完毕之日或从假释之日起计算，剥夺政治权利的效力当然适用于主刑执行期间
C.被剥夺政治权利的犯罪分子，无权参加村民委员会的选举
D.刑法总则规定：“对于危害国家安全的犯罪分子应当附加剥夺政治权利”。但如果人民法院对危害国家安全的犯罪分子独立适用剥夺政治权利，则不能再附加剥夺政治权利"
刑罚的体系,习题,"甲女因抢劫杀人被逮捕，羁押期间不慎摔伤流产。一月后，甲被提起公诉。对甲的处理，下列哪一选项是正确的？A.应当视为“审判时怀孕的妇女”，不适用死刑
B.应当视为“审判时怀孕的妇女”，可适用死刑缓期二年执行
C.不应当视为“审判时怀孕的妇女”，因甲并非被强制流产
D.不应当视为“审判时怀孕的妇女”，因甲并非在审判时摔伤流产"
刑罚的体系,习题,"孙某因犯抢劫罪被判处死刑，缓期2年执行。在死刑缓期执行期间，孙某在劳动时由于不服管理，违反规章制度，造成重大伤亡事故。对孙某应当如何处理？A.其所犯之罪查证属实的，由最高人民法院核准，立即执行死刑
B.其所犯之罪查证属实的，由最高人民法院核准，2年期满后执行死刑
C.2年期满后减为无期徒刑
D.2年期满后减为15年以上20年以下有期徒刑"
刑罚的体系,习题,"甲假释后，未经批准离开了所居住的市。对此，下列哪些说法是正确的？A.甲假释后应自行到社区矫正机构报到
B.社区矫正机构可对甲使用电子定位装置
C.社区矫正机构可在提出撤销假释建议时，同时提请逮捕
D.法院在决定是否撤销假释时，应听取甲的意见"
刑罚的体系,习题,"下列情形不适用死刑的有：A.审判的时候怀孕的妇女
B.羁押受审期间已自然流产的妇女
C.羁押受审期间已人工流产的妇女
D.犯罪时不满18周岁的人"
刑罚的体系,习题,"徐某因犯故意伤害罪，于2007年11月21日被法院判处有期徒刑1年，缓期2年执行。在缓刑考验期限内，徐某伙同他人无故殴打学生傅某，致傅某轻微伤。当地公安局于2008年4月3日决定对徐某行政拘留15日，并于当日开始执行该行政拘留决定。行政拘留结束后，法院撤销对徐某的缓刑，决定收监执行。关于本案，下列哪一选项是正确的？A．徐某被行政拘留的15天可以折抵刑期
B．徐某被行政拘留的15天不应当折抵刑期
C．应当将1年有期徒刑与15天的拘留按照限制加重原则实行并罚
D．15天的行政拘留应当被1年有期徒刑吸收"
刑罚的体系,习题,"关于没收财产，下列哪一选项是正确的？A．甲抢劫数额巨大，对其可以判处罚金一万元并处没收财产
B．乙犯诈骗罪被判处没收全部财产时，法院对乙未满18周岁的子女应当保留必需的生活费用，对乙的成年家属不必考虑
C．丙盗窃珍贵文物情节严重，即便其没有可供执行的财产，也应当判处相应的财产刑
D．以上说法均不正确"
刑罚的体系,习题,"罗某犯放火罪应被判处10年有期徒刑，此时人民法院对罗某还可以适用的附加刑是：A.罚金
B.剥夺政治权利
C.没收财产
D.赔偿经济损失"
刑罚的体系,习题,"关于没收财产，下列哪些选项是错误的？A.甲受贿100万元，巨额财产来源不明200万元，甲被判处死刑并处没收财产。甲被没收财产的总额至少应为300万元
B.甲抢劫他人汽车被判处死刑并处没收财产。该汽车应上缴国库
C.甲因走私罪被判处无期徒刑并处没收财产。此前所负赌债，经债权人请求应予偿还
D.甲因受贿罪被判有期徒刑十年并处没收财产30万元，因妨害清算罪被判有期徒刑三年并处罚金二万元。没收财产和罚金应当合并执行"
刑罚的体系,习题,"关于禁止令，下列哪些选项是错误的？A.甲因盗掘古墓葬罪被判刑7年，在执行5年后被假释，法院裁定假释时，可对甲宣告禁止令
B.乙犯合同诈骗罪被判处缓刑，因附带民事赔偿义务尚未履行，法院可在禁止令中禁止其进入高档饭店消费
C.丙因在公共厕所猥亵儿童被判处缓刑，法院可同时宣告禁止其进入公共厕所
D.丁被判处管制，同时被禁止接触同案犯，禁止令的期限应从管制执行完毕之日起计算"
刑罚的体系,习题,"关于职业禁止，下列哪一选项是正确的？A.利用职务上的便利实施犯罪的，不一定都属于“利用职业便利”实施犯罪
B.行为人违反职业禁止的决定，情节严重的，应以拒不执行判决、裁定罪定罪处罚
C.判处有期徒刑并附加剥夺政治权利，同时决定职业禁止的，在有期徒刑与剥夺政治权利均执行完毕后，才能执行职业禁止
D.职业禁止的期限均为3年至5年"
刑罚的体系,习题,"依据法律规定，下列关于死刑的说法哪些是不正确的？A.对不属于罪行极其严重的犯罪分子，既不能判处死刑立即执行，也不能判处死刑缓期执行
B.死刑缓期执行的判决，可以由高级人民法院核准
C.对犯罪时不满18周岁的人，不能判处死刑立即执行，但可以判处死刑同时宣告缓期二年执行
D.对审判时怀孕的妇女，可以判处死刑，但必须在其生育或者流产后才能执行死刑判决"
刑罚的裁量,习题,"关于自首，下列哪一选项是正确的？A.甲绑架他人作为人质并与警察对峙，经警察劝说放弃了犯罪。甲是在“犯罪过程中”而不是“犯罪以后”自动投案，不符合自首条件
B.乙交通肇事后留在现场救助伤员，并报告交管部门发生了事故。交警到达现场询问时，乙否认了自己的行为。乙不成立自首
C.丙故意杀人后如实交代了自己的客观罪行，司法机关根据其交代认定其主观罪过为故意，丙辩称其为过失。丙不成立自首
D.丁犯罪后，仅因形迹可疑而被盘问、教育，便交代了自己所犯罪行，但拒不交代真实身份。丁不属于如实供述，不成立自首"
刑罚的裁量,习题,"关于累犯，下列哪一判断是正确的？A.甲因抢劫罪被判处有期徒刑十年，并被附加剥夺政治权利三年。甲在附加刑执行完毕之日起五年之内又犯罪。甲成立累犯
B.甲犯抢夺罪于2005年3月假释出狱，考验期为剩余的二年刑期。甲从假释考验期满之日起五年内再故意犯重罪。甲成立累犯
C.甲犯危害国家安全罪五年徒刑期满，六年后又犯杀人罪。甲成立累犯
D.对累犯可以从重处罚"
刑罚的裁量,习题,"关于数罪并罚，下列哪一选项是错误的？A．甲在刑罚执行完毕以前发现漏罪的，应当按照""先并后减""的原则实行数罪并罚
B．乙在刑罚执行完毕以前再犯新罪的，应当按照""先减后并""的原则实行数罪并罚
C．丙在刑罚执行完毕以前再犯新罪，同时又发现漏罪的，应当先将漏罪与原判决的罪实行""先并后减""再对新罪与前一并罚后尚未执行完毕的刑期实行""先减后并""
D．""先减后并""在一般情况下使犯罪人受到的实际处罚比""先并后减""轻"
刑罚的裁量,习题,"下列情形哪一项属于自首？A.甲杀人后其父主动报案并将甲送到派出所，甲当即交代了杀人的全部事实和经过
B.甲和乙共同贪污之后，主动到检察机关交代自己的贪污事实，但未提及乙
C.甲和乙共同盗窃之后，主动向公安机关反映乙曾经诈骗数千元，经查证属实
D.甲给监察局打电话，承认自己收受他人1万元贿赂，并交代了事情经过，然后出走不知所踪"
刑罚的裁量,习题,"王某多次吸毒，某日下午在市区超市门口与同居女友沈某发生争吵。沈某欲离开，王某将其按倒在地，用菜刀砍死。后查明：王某案发时因吸毒出现精神病性障碍，导致辨认控制能力减弱。关于本案的刑罚裁量，下列哪一选项是错误的？A.王某是偶犯，可酌情从轻处罚
B.王某刑事责任能力降低，可从轻处罚
C.王某在公众场合持刀行凶，社会影响恶劣，可从重处罚
D.王某与被害人存在特殊身份关系，可酌情从轻处罚"
刑罚的裁量,习题,"甲因为盗窃乙的自行车（价值460元）被抓获，公安机关对其作出行政拘留15日的处罚。在被行政拘留期间，甲主动交代了盗窃丙的摩托车（价值2万元）的犯罪事实，该事实经公安机关查证属实。对甲主动交代盗窃摩托车一事的行为应如何定性？A．自首
B．坦白
C．立功
D．重大立功"
刑罚的裁量,习题,"下列哪些行为属于法定的从重处罚情节？A．国家机关工作人员甲利用职权对乙进行非法拘禁，时间长达3天
B．军警人员甲持枪抢劫
C．国家机关工作人员甲利用职权挪用数额巨大的救济款进行赌博
D．国家机关工作人员甲徇私舞弊，滥用职权，致使公共财产、国家和人民利益遭受重大损失"
刑罚的裁量,习题,"以下哪些被告人构成累犯？A.某甲犯盗窃罪被判有期徒刑，刑罚执行完毕后第4年又犯强奸罪
B.某乙犯间谍罪被判有期徒刑，刑罚执行完毕后第2年又犯抢劫罪
C.某丙犯传染病菌种、毒种扩散罪被判有期徒刑，刑罚执行完毕后第3年又犯故意杀人罪
D.某丁犯故意伤害罪被判有期徒刑10年，执行6年后获得假释，假释后的第7年又犯诈骗罪"
刑罚的裁量,习题,"关于缓刑的适用，下列哪些选项是正确的？A.甲犯重婚罪和虐待罪，数罪并罚后也可能适用缓刑
B.乙犯遗弃罪被判处管制1年，即使犯罪情节轻微，也不能宣告缓刑 
C.丙犯绑架罪但有立功情节，即使该罪的法定最低刑为5年有期徒刑，也可能适用缓刑 
D.丁17岁时因犯放火罪被判处有期徒刑5年，23岁时又犯伪证罪，仍有可能适用缓刑"
刑罚的裁量,习题,"关于刑罚的具体运用，下列哪些选项是错误的？A.甲1998年因间谍罪被判处有期徒刑4年。2010年，甲因参加恐怖组织罪被判处有期徒刑8年。甲构成累犯
B.乙因倒卖文物罪被判处有期徒刑1年，罚金5000元；因假冒专利罪被判处有期徒刑2年，罚金5000元。对乙数罪并罚，决定执行有期徒刑2年6个月，罚金1万元。此时，即使乙符合缓刑的其他条件，也不可对乙适用缓刑 
C.丙因无钱在网吧玩游戏而抢劫，被判处有期徒刑1年缓刑1年，并处罚金2000元，同时禁止丙在12个月内进入网吧。若在考验期限内，丙仍常进网吧，情节严重，则应对丙撤销缓刑 
D.丁系特殊领域专家，因贪污罪被判处有期徒刑8年。丁遵守监规，接受教育改造，有悔改表现，无再犯危险。1年后，因国家科研需要，经最高法院核准，可假释丁"
